,n_6705,n_18689,n_319
90,762.0551212829398,1986.1421011631344,942.8027775539259
91,761.642195180917,1985.0658930346256,942.2919117844575
92,761.642195180917,1985.0658930346256,942.2919117844575
93,761.2292690788944,1983.9896849061167,941.7810460149891
94,761.2292690788944,1983.9896849061167,941.7810460149891
95,761.2292690788944,1983.9896849061167,941.7810460149891
96,760.8163429768716,1982.9134767776077,941.2701802455207
97,760.6098799258602,1982.3753727133533,941.0147473607865
98,761.2292690788944,1983.9896849061167,941.7810460149891
99,761.2292690788944,1983.9896849061167,941.7810460149891
100,761.642195180917,1985.0658930346256,942.2919117844575
101,762.0551212829398,1986.1421011631344,942.8027775539259
102,761.642195180917,1985.0658930346256,942.2919117844575
103,761.642195180917,1985.0658930346256,942.2919117844575
104,761.642195180917,1985.0658930346256,942.2919117844575
105,761.4357321299058,1984.5277889703711,942.0364788997233
106,761.4357321299058,1984.5277889703711,942.0364788997233
107,761.2292690788944,1983.9896849061167,941.7810460149891
108,761.4357321299058,1984.5277889703711,942.0364788997233
109,761.8486582319284,1985.60399709888,942.5473446691917
110,761.642195180917,1985.0658930346256,942.2919117844575
111,761.642195180917,1985.0658930346256,942.2919117844575
112,762.2615843339512,1986.6802052273888,943.05821043866
113,761.642195180917,1985.0658930346256,942.2919117844575
114,761.2292690788944,1983.9896849061167,941.7810460149891
115,761.642195180917,1985.0658930346256,942.2919117844575
116,761.642195180917,1985.0658930346256,942.2919117844575
117,761.2292690788944,1983.9896849061167,941.7810460149891
118,761.022806027883,1983.4515808418623,941.5256131302549
119,760.6098799258602,1982.3753727133533,941.0147473607865
120,758.751712466758,1977.5324361350633,938.7158513981786
121,760.1969538238376,1981.2991645848444,940.5038815913181
122,759.5775646708034,1979.6848523920812,939.7375829371155
123,760.8163429768716,1982.9134767776077,941.2701802455207
124,760.403416874849,1981.8372686490989,940.7593144760523
125,760.6098799258602,1982.3753727133533,941.0147473607865
126,760.1969538238376,1981.2991645848444,940.5038815913181
127,762.0551212829398,1986.1421011631344,942.8027775539259
128,761.4357321299058,1984.5277889703711,942.0364788997233
129,761.642195180917,1985.0658930346256,942.2919117844575
130,760.403416874849,1981.8372686490989,940.7593144760523
131,761.022806027883,1983.4515808418623,941.5256131302549
132,761.022806027883,1983.4515808418623,941.5256131302549
133,761.022806027883,1983.4515808418623,941.5256131302549
134,761.4357321299058,1984.5277889703711,942.0364788997233
135,760.6098799258602,1982.3753727133533,941.0147473607865
136,761.8486582319284,1985.60399709888,942.5473446691917
137,761.022806027883,1983.4515808418623,941.5256131302549
138,761.022806027883,1983.4515808418623,941.5256131302549
139,761.4357321299058,1984.5277889703711,942.0364788997233
140,761.022806027883,1983.4515808418623,941.5256131302549
141,760.403416874849,1981.8372686490989,940.7593144760523
142,760.8163429768716,1982.9134767776077,941.2701802455207
143,761.022806027883,1983.4515808418623,941.5256131302549
144,760.1969538238376,1981.2991645848444,940.5038815913181
145,760.403416874849,1981.8372686490989,940.7593144760523
146,760.6098799258602,1982.3753727133533,941.0147473607865
147,759.9904907728262,1980.76106052059,940.2484487065839
148,760.6098799258602,1982.3753727133533,941.0147473607865
149,761.4357321299058,1984.5277889703711,942.0364788997233
150,761.2292690788944,1983.9896849061167,941.7810460149891
151,760.6098799258602,1982.3753727133533,941.0147473607865
152,761.2292690788944,1983.9896849061167,941.7810460149891
153,760.6098799258602,1982.3753727133533,941.0147473607865
154,761.8486582319284,1985.60399709888,942.5473446691917
155,760.8163429768716,1982.9134767776077,941.2701802455207
156,761.2292690788944,1983.9896849061167,941.7810460149891
157,760.8163429768716,1982.9134767776077,941.2701802455207
158,760.403416874849,1981.8372686490989,940.7593144760523
159,761.8486582319284,1985.60399709888,942.5473446691917
160,761.022806027883,1983.4515808418623,941.5256131302549
161,761.4357321299058,1984.5277889703711,942.0364788997233
162,761.2292690788944,1983.9896849061167,941.7810460149891
163,761.022806027883,1983.4515808418623,941.5256131302549
164,760.403416874849,1981.8372686490989,940.7593144760523
165,760.6098799258602,1982.3753727133533,941.0147473607865
166,760.8163429768716,1982.9134767776077,941.2701802455207
167,760.8163429768716,1982.9134767776077,941.2701802455207
168,759.5775646708034,1979.6848523920812,939.7375829371155
169,760.403416874849,1981.8372686490989,940.7593144760523
170,760.6098799258602,1982.3753727133533,941.0147473607865
171,759.1646385687808,1978.6086442635722,939.226717167647
172,760.403416874849,1981.8372686490989,940.7593144760523
173,760.8163429768716,1982.9134767776077,941.2701802455207
174,760.1969538238376,1981.2991645848444,940.5038815913181
175,760.403416874849,1981.8372686490989,940.7593144760523
176,760.403416874849,1981.8372686490989,940.7593144760523
177,760.8163429768716,1982.9134767776077,941.2701802455207
178,760.403416874849,1981.8372686490989,940.7593144760523
179,761.022806027883,1983.4515808418623,941.5256131302549
180,760.1969538238376,1981.2991645848444,940.5038815913181
181,759.9904907728262,1980.76106052059,940.2484487065839
182,760.403416874849,1981.8372686490989,940.7593144760523
183,760.1969538238376,1981.2991645848444,940.5038815913181
184,760.1969538238376,1981.2991645848444,940.5038815913181
185,760.1969538238376,1981.2991645848444,940.5038815913181
186,760.8163429768716,1982.9134767776077,941.2701802455207
187,760.1969538238376,1981.2991645848444,940.5038815913181
188,760.1969538238376,1981.2991645848444,940.5038815913181
189,760.6098799258602,1982.3753727133533,941.0147473607865
190,759.9904907728262,1980.76106052059,940.2484487065839
191,760.1969538238376,1981.2991645848444,940.5038815913181
192,760.1969538238376,1981.2991645848444,940.5038815913181
193,759.3711016197921,1979.1467483278268,939.4821500523813
194,760.1969538238376,1981.2991645848444,940.5038815913181
195,760.6098799258602,1982.3753727133533,941.0147473607865
196,759.5775646708034,1979.6848523920812,939.7375829371155
197,760.1969538238376,1981.2991645848444,940.5038815913181
198,759.5775646708034,1979.6848523920812,939.7375829371155
199,760.1969538238376,1981.2991645848444,940.5038815913181
200,760.403416874849,1981.8372686490989,940.7593144760523
201,759.9904907728262,1980.76106052059,940.2484487065839
202,761.022806027883,1983.4515808418623,941.5256131302549
203,760.1969538238376,1981.2991645848444,940.5038815913181
204,759.7840277218148,1980.2229564563356,939.9930158218497
205,759.7840277218148,1980.2229564563356,939.9930158218497
206,759.3711016197921,1979.1467483278268,939.4821500523813
207,759.5775646708034,1979.6848523920812,939.7375829371155
208,759.9904907728262,1980.76106052059,940.2484487065839
209,759.7840277218148,1980.2229564563356,939.9930158218497
210,757.9258602627126,1975.3800198780457,937.6941198592419
211,761.2292690788944,1983.9896849061167,941.7810460149891
212,760.1969538238376,1981.2991645848444,940.5038815913181
213,759.7840277218148,1980.2229564563356,939.9930158218497
214,758.9581755177694,1978.0705401993177,938.9712842829128
215,759.7840277218148,1980.2229564563356,939.9930158218497
216,759.1646385687808,1978.6086442635722,939.226717167647
217,759.3711016197921,1979.1467483278268,939.4821500523813
218,758.3387863647353,1976.4562280065545,938.2049856287103
219,759.3711016197921,1979.1467483278268,939.4821500523813
220,758.5452494157466,1976.994332070809,938.4604185134446
221,759.9904907728262,1980.76106052059,940.2484487065839
222,759.5775646708034,1979.6848523920812,939.7375829371155
223,758.751712466758,1977.5324361350633,938.7158513981786
224,760.6098799258602,1982.3753727133533,941.0147473607865
225,759.1646385687808,1978.6086442635722,939.226717167647
226,761.022806027883,1983.4515808418623,941.5256131302549
227,759.5775646708034,1979.6848523920812,939.7375829371155
228,759.7840277218148,1980.2229564563356,939.9930158218497
229,759.7840277218148,1980.2229564563356,939.9930158218497
230,760.1969538238376,1981.2991645848444,940.5038815913181
231,760.1969538238376,1981.2991645848444,940.5038815913181
232,761.022806027883,1983.4515808418623,941.5256131302549
233,759.7840277218148,1980.2229564563356,939.9930158218497
234,760.8163429768716,1982.9134767776077,941.2701802455207
235,759.3711016197921,1979.1467483278268,939.4821500523813
236,760.6098799258602,1982.3753727133533,941.0147473607865
237,759.3711016197921,1979.1467483278268,939.4821500523813
238,758.3387863647353,1976.4562280065545,938.2049856287103
239,759.3711016197921,1979.1467483278268,939.4821500523813
240,758.3387863647353,1976.4562280065545,938.2049856287103
241,759.3711016197921,1979.1467483278268,939.4821500523813
242,758.1323233137239,1975.9181239423,937.9495527439761
243,758.5452494157466,1976.994332070809,938.4604185134446
244,758.9581755177694,1978.0705401993177,938.9712842829128
245,758.5452494157466,1976.994332070809,938.4604185134446
246,759.1646385687808,1978.6086442635722,939.226717167647
247,758.5452494157466,1976.994332070809,938.4604185134446
248,759.5775646708034,1979.6848523920812,939.7375829371155
249,758.9581755177694,1978.0705401993177,938.9712842829128
250,758.3387863647353,1976.4562280065545,938.2049856287103
251,759.3711016197921,1979.1467483278268,939.4821500523813
252,759.1646385687808,1978.6086442635722,939.226717167647
253,759.3711016197921,1979.1467483278268,939.4821500523813
254,759.1646385687808,1978.6086442635722,939.226717167647
255,759.7840277218148,1980.2229564563356,939.9930158218497
256,758.5452494157466,1976.994332070809,938.4604185134446
257,759.5775646708034,1979.6848523920812,939.7375829371155
258,758.5452494157466,1976.994332070809,938.4604185134446
259,758.751712466758,1977.5324361350633,938.7158513981786
260,758.5452494157466,1976.994332070809,938.4604185134446
261,758.5452494157466,1976.994332070809,938.4604185134446
262,758.751712466758,1977.5324361350633,938.7158513981786
263,758.1323233137239,1975.9181239423,937.9495527439761
264,758.751712466758,1977.5324361350633,938.7158513981786
265,758.5452494157466,1976.994332070809,938.4604185134446
266,758.9581755177694,1978.0705401993177,938.9712842829128
267,757.9258602627126,1975.3800198780457,937.6941198592419
268,758.9581755177694,1978.0705401993177,938.9712842829128
269,758.1323233137239,1975.9181239423,937.9495527439761
270,758.5452494157466,1976.994332070809,938.4604185134446
271,758.1323233137239,1975.9181239423,937.9495527439761
272,757.5129341606898,1974.3038117495369,937.1832540897735
273,758.3387863647353,1976.4562280065545,938.2049856287103
274,758.1323233137239,1975.9181239423,937.9495527439761
275,758.3387863647353,1976.4562280065545,938.2049856287103
276,758.1323233137239,1975.9181239423,937.9495527439761
277,758.1323233137239,1975.9181239423,937.9495527439761
278,758.3387863647353,1976.4562280065545,938.2049856287103
279,757.5129341606898,1974.3038117495369,937.1832540897735
280,757.7193972117012,1974.8419158137913,937.4386869745077
281,757.9258602627126,1975.3800198780457,937.6941198592419
282,756.6870819566444,1972.151395492519,936.1615225508367
283,757.5129341606898,1974.3038117495369,937.1832540897735
284,756.6870819566444,1972.151395492519,936.1615225508367
285,756.0676928036103,1970.5370832997557,935.3952238966341
286,756.8935450076558,1972.6894995567734,936.4169554355709
287,756.0676928036103,1970.5370832997557,935.3952238966341
288,756.2741558546217,1971.0751873640102,935.6506567813683
289,756.480618905633,1971.6132914282646,935.9060896661025
290,756.6870819566444,1972.151395492519,936.1615225508367
291,757.1000080586671,1973.2276036210278,936.6723883203051
292,756.6870819566444,1972.151395492519,936.1615225508367
293,755.8612297525989,1969.9989792355013,935.1397910118999
294,755.2418405995649,1968.3846670427379,934.3734923576973
295,756.480618905633,1971.6132914282646,935.9060896661025
296,757.7193972117012,1974.8419158137913,937.4386869745077
297,757.3064711096785,1973.7657076852822,936.9278212050393
298,757.5129341606898,1974.3038117495369,937.1832540897735
299,757.3064711096785,1973.7657076852822,936.9278212050393
300,757.1000080586671,1973.2276036210278,936.6723883203051
301,757.7193972117012,1974.8419158137913,937.4386869745077
302,757.9258602627126,1975.3800198780457,937.6941198592419
303,758.1323233137239,1975.9181239423,937.9495527439761
304,757.1000080586671,1973.2276036210278,936.6723883203051
305,756.480618905633,1971.6132914282646,935.9060896661025
306,757.7193972117012,1974.8419158137913,937.4386869745077
307,756.480618905633,1971.6132914282646,935.9060896661025
308,756.2741558546217,1971.0751873640102,935.6506567813683
309,756.0676928036103,1970.5370832997557,935.3952238966341
310,756.0676928036103,1970.5370832997557,935.3952238966341
311,755.8612297525989,1969.9989792355013,935.1397910118999
312,756.2741558546217,1971.0751873640102,935.6506567813683
313,755.0353775485535,1967.8465629784835,934.1180594729632
314,756.2741558546217,1971.0751873640102,935.6506567813683
315,756.6870819566444,1972.151395492519,936.1615225508367
316,756.2741558546217,1971.0751873640102,935.6506567813683
317,757.5129341606898,1974.3038117495369,937.1832540897735
318,756.2741558546217,1971.0751873640102,935.6506567813683
319,756.2741558546217,1971.0751873640102,935.6506567813683
320,756.480618905633,1971.6132914282646,935.9060896661025
321,756.2741558546217,1971.0751873640102,935.6506567813683
322,756.8935450076558,1972.6894995567734,936.4169554355709
323,757.7193972117012,1974.8419158137913,937.4386869745077
324,757.7193972117012,1974.8419158137913,937.4386869745077
325,757.5129341606898,1974.3038117495369,937.1832540897735
326,758.1323233137239,1975.9181239423,937.9495527439761
327,757.1000080586671,1973.2276036210278,936.6723883203051
328,756.6870819566444,1972.151395492519,936.1615225508367
329,756.480618905633,1971.6132914282646,935.9060896661025
330,756.2741558546217,1971.0751873640102,935.6506567813683
331,757.1000080586671,1973.2276036210278,936.6723883203051
332,755.0353775485535,1967.8465629784835,934.1180594729632
333,756.480618905633,1971.6132914282646,935.9060896661025
334,756.480618905633,1971.6132914282646,935.9060896661025
335,755.2418405995649,1968.3846670427379,934.3734923576973
336,755.2418405995649,1968.3846670427379,934.3734923576973
337,755.4483036505762,1968.9227711069923,934.6289252424315
338,755.4483036505762,1968.9227711069923,934.6289252424315
339,755.4483036505762,1968.9227711069923,934.6289252424315
340,756.2741558546217,1971.0751873640102,935.6506567813683
341,755.8612297525989,1969.9989792355013,935.1397910118999
342,756.0676928036103,1970.5370832997557,935.3952238966341
343,755.8612297525989,1969.9989792355013,935.1397910118999
344,755.8612297525989,1969.9989792355013,935.1397910118999
345,755.6547667015876,1969.4608751712467,934.8843581271657
346,756.0676928036103,1970.5370832997557,935.3952238966341
347,755.6547667015876,1969.4608751712467,934.8843581271657
348,755.6547667015876,1969.4608751712467,934.8843581271657
349,755.8612297525989,1969.9989792355013,935.1397910118999
350,756.8935450076558,1972.6894995567734,936.4169554355709
351,756.480618905633,1971.6132914282646,935.9060896661025
352,755.2418405995649,1968.3846670427379,934.3734923576973
353,754.8289144975421,1967.308458914229,933.862626588229
354,754.209525344508,1965.6941467214658,933.0963279340264
355,754.4159883955194,1966.2322507857202,933.3517608187606
356,754.209525344508,1965.6941467214658,933.0963279340264
357,754.209525344508,1965.6941467214658,933.0963279340264
358,754.6224514465307,1966.7703548499746,933.6071937034948
359,754.0030622934967,1965.1560426572114,932.8408950492922
360,754.4159883955194,1966.2322507857202,933.3517608187606
361,753.7965992424853,1964.6179385929568,932.585462164558
362,754.4159883955194,1966.2322507857202,933.3517608187606
363,720.1431219276332,1876.9069761194833,890.9499019528836
364,692.0641469900878,1803.7248233808796,856.2110296290326
365,706.929486662906,1842.4683160071993,874.6021973298949
366,715.1880087033604,1863.9924785773767,884.8195127192629
367,718.0784914175196,1871.525935476939,888.3955731055416
368,720.5560480296559,1877.983184247992,891.460767722352
369,723.2400676928037,1884.9785370833,894.7813952238965
370,726.7499395599968,1894.1263061756254,899.1237542643779
371,729.0210331211218,1900.0454508824241,901.9335159964542
372,730.879200580224,1904.888387460714,904.2324119590619
373,731.7050527842695,1907.040803717732,905.2541434979987
374,738.5183334676444,1924.7982378381284,913.6834286942272
375,740.1700378757354,1929.103070352164,915.7268917721009
376,741.8217422838263,1933.4079028661995,917.7703548499744
377,744.7122249979853,1940.9413597657615,921.3464152362532
378,747.3962446611331,1947.9367126010693,924.6670427377978
379,749.0479490692239,1952.2415451151048,926.7105058156714
380,750.9061165283263,1957.0844816933948,929.0094017782792
381,752.5578209364171,1961.3893142074303,931.0528648561527
382,754.8289144975421,1967.308458914229,933.862626588229
383,756.480618905633,1971.6132914282646,935.9060896661025
384,757.3064711096785,1973.7657076852822,936.9278212050393
385,759.3711016197921,1979.1467483278268,939.4821500523813
386,761.022806027883,1983.4515808418623,941.5256131302549
387,762.8809734869852,1988.2945174201523,943.8245090928626
388,763.7068256910308,1990.44693367717,944.8462406317994
389,764.3262148440648,1992.0612458699331,945.6125392860021
390,762.8809734869852,1988.2945174201523,943.8245090928626
391,764.1197517930534,1991.5231418056787,945.3571064012679
392,764.5326778950762,1992.5993499341878,945.8679721707363
393,763.913288742042,1990.9850377414243,945.1016735165337
394,763.913288742042,1990.9850377414243,945.1016735165337
395,764.1197517930534,1991.5231418056787,945.3571064012679
396,764.1197517930534,1991.5231418056787,945.3571064012679
397,764.3262148440648,1992.0612458699331,945.6125392860021
398,764.5326778950762,1992.5993499341878,945.8679721707363
399,764.9456039970989,1993.6755580626966,946.3788379402047
400,763.913288742042,1990.9850377414243,945.1016735165337
401,764.3262148440648,1992.0612458699331,945.6125392860021
402,763.913288742042,1990.9850377414243,945.1016735165337
403,762.8809734869852,1988.2945174201523,943.8245090928626
404,763.7068256910308,1990.44693367717,944.8462406317994
405,763.293899589008,1989.370725548661,944.335374862331
406,763.0874365379966,1988.8326214844067,944.0799419775968
407,762.674510435974,1987.7564133558976,943.5690762081284
408,762.674510435974,1987.7564133558976,943.5690762081284
409,763.5003626400194,1989.9088296129155,944.5908077470652
410,762.8809734869852,1988.2945174201523,943.8245090928626
411,763.7068256910308,1990.44693367717,944.8462406317994
412,763.0874365379966,1988.8326214844067,944.0799419775968
413,763.7068256910308,1990.44693367717,944.8462406317994
414,763.293899589008,1989.370725548661,944.335374862331
415,758.9581755177694,1978.0705401993177,938.9712842829128
416,768.0425497622693,2001.7471190265132,950.2103312112176
417,763.5003626400194,1989.9088296129155,944.5908077470652
418,763.0874365379966,1988.8326214844067,944.0799419775968
419,763.7068256910308,1990.44693367717,944.8462406317994
420,762.8809734869852,1988.2945174201523,943.8245090928626
421,763.293899589008,1989.370725548661,944.335374862331
422,764.7391409460876,1993.1374539984422,946.1234050554705
423,763.293899589008,1989.370725548661,944.335374862331
424,763.293899589008,1989.370725548661,944.335374862331
425,763.293899589008,1989.370725548661,944.335374862331
426,763.293899589008,1989.370725548661,944.335374862331
427,763.293899589008,1989.370725548661,944.335374862331
428,763.293899589008,1989.370725548661,944.335374862331
429,763.5003626400194,1989.9088296129155,944.5908077470652
430,762.4680473849626,1987.2183092916432,943.3136433233942
431,763.293899589008,1989.370725548661,944.335374862331
432,762.8809734869852,1988.2945174201523,943.8245090928626
433,763.5003626400194,1989.9088296129155,944.5908077470652
434,763.5003626400194,1989.9088296129155,944.5908077470652
435,761.642195180917,1985.0658930346256,942.2919117844575
436,763.5003626400194,1989.9088296129155,944.5908077470652
437,763.0874365379966,1988.8326214844067,944.0799419775968
438,763.293899589008,1989.370725548661,944.335374862331
439,763.0874365379966,1988.8326214844067,944.0799419775968
440,762.674510435974,1987.7564133558976,943.5690762081284
441,762.8809734869852,1988.2945174201523,943.8245090928626
442,763.0874365379966,1988.8326214844067,944.0799419775968
443,763.7068256910308,1990.44693367717,944.8462406317994
444,762.8809734869852,1988.2945174201523,943.8245090928626
445,762.674510435974,1987.7564133558976,943.5690762081284
446,762.674510435974,1987.7564133558976,943.5690762081284
447,763.7068256910308,1990.44693367717,944.8462406317994
448,762.2615843339512,1986.6802052273888,943.05821043866
449,761.8486582319284,1985.60399709888,942.5473446691917
450,761.022806027883,1983.4515808418623,941.5256131302549
451,761.8486582319284,1985.60399709888,942.5473446691917
452,760.6098799258602,1982.3753727133533,941.0147473607865
453,760.8163429768716,1982.9134767776077,941.2701802455207
454,759.1646385687808,1978.6086442635722,939.226717167647
455,760.1969538238376,1981.2991645848444,940.5038815913181
456,759.3711016197921,1979.1467483278268,939.4821500523813
457,758.9581755177694,1978.0705401993177,938.9712842829128
458,759.5775646708034,1979.6848523920812,939.7375829371155
459,759.3711016197921,1979.1467483278268,939.4821500523813
460,761.022806027883,1983.4515808418623,941.5256131302549
461,759.3711016197921,1979.1467483278268,939.4821500523813
462,760.6098799258602,1982.3753727133533,941.0147473607865
463,758.9581755177694,1978.0705401993177,938.9712842829128
464,761.2292690788944,1983.9896849061167,941.7810460149891
465,761.2292690788944,1983.9896849061167,941.7810460149891
466,760.403416874849,1981.8372686490989,940.7593144760523
467,759.9904907728262,1980.76106052059,940.2484487065839
468,760.8163429768716,1982.9134767776077,941.2701802455207
469,760.6098799258602,1982.3753727133533,941.0147473607865
470,760.8163429768716,1982.9134767776077,941.2701802455207
471,760.6098799258602,1982.3753727133533,941.0147473607865
472,760.1969538238376,1981.2991645848444,940.5038815913181
473,760.6098799258602,1982.3753727133533,941.0147473607865
474,760.6098799258602,1982.3753727133533,941.0147473607865
475,761.2292690788944,1983.9896849061167,941.7810460149891
476,760.6098799258602,1982.3753727133533,941.0147473607865
477,760.8163429768716,1982.9134767776077,941.2701802455207
478,760.403416874849,1981.8372686490989,940.7593144760523
479,760.403416874849,1981.8372686490989,940.7593144760523
480,760.1969538238376,1981.2991645848444,940.5038815913181
481,759.5775646708034,1979.6848523920812,939.7375829371155
482,761.642195180917,1985.0658930346256,942.2919117844575
483,760.6098799258602,1982.3753727133533,941.0147473607865
484,761.4357321299058,1984.5277889703711,942.0364788997233
485,761.8486582319284,1985.60399709888,942.5473446691917
486,762.0551212829398,1986.1421011631344,942.8027775539259
487,762.0551212829398,1986.1421011631344,942.8027775539259
488,763.913288742042,1990.9850377414243,945.1016735165337
489,762.674510435974,1987.7564133558976,943.5690762081284
490,762.4680473849626,1987.2183092916432,943.3136433233942
491,761.8486582319284,1985.60399709888,942.5473446691917
492,762.0551212829398,1986.1421011631344,942.8027775539259
493,762.674510435974,1987.7564133558976,943.5690762081284
494,761.8486582319284,1985.60399709888,942.5473446691917
495,762.2615843339512,1986.6802052273888,943.05821043866
496,760.6098799258602,1982.3753727133533,941.0147473607865
497,760.8163429768716,1982.9134767776077,941.2701802455207
498,761.642195180917,1985.0658930346256,942.2919117844575
499,759.9904907728262,1980.76106052059,940.2484487065839
500,760.8163429768716,1982.9134767776077,941.2701802455207
501,759.9904907728262,1980.76106052059,940.2484487065839
502,759.9904907728262,1980.76106052059,940.2484487065839
503,759.7840277218148,1980.2229564563356,939.9930158218497
504,760.1969538238376,1981.2991645848444,940.5038815913181
505,759.7840277218148,1980.2229564563356,939.9930158218497
506,759.1646385687808,1978.6086442635722,939.226717167647
507,759.5775646708034,1979.6848523920812,939.7375829371155
508,760.1969538238376,1981.2991645848444,940.5038815913181
509,760.1969538238376,1981.2991645848444,940.5038815913181
510,759.1646385687808,1978.6086442635722,939.226717167647
511,759.5775646708034,1979.6848523920812,939.7375829371155
512,759.3711016197921,1979.1467483278268,939.4821500523813
513,759.5775646708034,1979.6848523920812,939.7375829371155
514,758.9581755177694,1978.0705401993177,938.9712842829128
515,758.5452494157466,1976.994332070809,938.4604185134446
516,759.1646385687808,1978.6086442635722,939.226717167647
517,758.5452494157466,1976.994332070809,938.4604185134446
518,758.1323233137239,1975.9181239423,937.9495527439761
519,758.751712466758,1977.5324361350633,938.7158513981786
520,758.5452494157466,1976.994332070809,938.4604185134446
521,758.5452494157466,1976.994332070809,938.4604185134446
522,757.5129341606898,1974.3038117495369,937.1832540897735
523,757.9258602627126,1975.3800198780457,937.6941198592419
524,756.6870819566444,1972.151395492519,936.1615225508367
