,n_29228,n_28505,n_6652,n_29011
1729,2281.9721074984495,2062.4776590890474,2088.4918159375693,881.0584174749329
1730,2282.9081091832318,2063.323630237156,2089.348457371506,881.4198032081055
1731,2283.8441108680136,2064.169601385265,2090.2050988054425,881.7811889412782
1732,2283.2201097448255,2063.605620619859,2089.6340045161514,881.5402651191631
1733,2282.2841080600438,2062.7596494717504,2088.777363082215,881.1788793859904
1734,2282.5961086216375,2063.0416398544535,2089.0629102268604,881.2993412970479
1735,2282.2841080600438,2062.7596494717504,2088.777363082215,881.1788793859904
1736,2282.2841080600438,2062.7596494717504,2088.777363082215,881.1788793859904
1737,2280.4121046904797,2061.067707175533,2087.0640802143416,880.4561079196451
1738,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
1739,2281.0361058136677,2061.6316879409387,2087.6351745036327,880.6970317417602
1740,2280.7241052520735,2061.349697558236,2087.349627358987,880.5765698307026
1741,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
1742,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
1743,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
1744,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
1745,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
1746,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
1747,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
1748,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
1749,2275.108095143382,2056.2738706695836,2082.209778755367,878.4082554316667
1750,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
1751,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
1752,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
1753,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
1754,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
1755,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
1756,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
1757,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
1758,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
1759,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
1760,2280.4121046904797,2061.067707175533,2087.0640802143416,880.4561079196451
1761,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
1762,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1763,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
1764,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
1765,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
1766,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
1767,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1768,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
1769,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
1770,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
1771,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
1772,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
1773,2280.1001041288855,2060.78571679283,2086.7785330696956,880.3356460085876
1774,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
1775,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
1776,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
1777,2279.7881035672917,2060.503726410127,2086.49298592505,880.21518409753
1778,2277.2920990745397,2058.247803348504,2084.208608767886,879.2514888090695
1779,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
1780,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
1781,2279.4761030056975,2060.2217360274244,2086.2074387804046,880.0947221864725
1782,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
1783,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1784,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
1785,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
1786,2278.5401013209157,2059.3757648793157,2085.350797346468,879.7333364532998
1787,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
1788,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1789,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
1790,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1791,2278.228100759322,2059.0937744966127,2085.0652502018224,879.6128745422423
1792,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1793,2278.8521018825095,2059.6577552620183,2085.6363444911135,879.8537983643573
1794,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
1795,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
1796,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
1797,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1798,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
1799,2277.9161001977277,2058.8117841139097,2084.779703057177,879.4924126311847
1800,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
1801,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
1802,2276.356097389758,2057.4018322003953,2083.3519673339492,878.890103075897
1803,2275.73209626657,2056.8378514349893,2082.780873044658,878.6491792537819
1804,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
1805,2277.604099636134,2058.529793731207,2084.4941559125314,879.3719507201272
1806,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
1807,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
1808,2275.4200957049757,2056.5558610522867,2082.4953259000126,878.5287173427242
1809,2276.980098512946,2057.965812965801,2083.9230616232403,879.131026898012
1810,2276.6680979513517,2057.683822583098,2083.6375144785948,879.0105649869545
1811,2276.0440968281637,2057.1198418176923,2083.0664201893037,878.7696411648394
1812,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
1813,2273.860092897006,2055.145909138772,2081.067590176785,877.9264077874366
1814,2273.5480923354116,2054.8639187560693,2080.7820430321394,877.8059458763789
1815,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
1816,2274.7960945817877,2055.9918802868806,2081.9242316107216,878.2877935206092
1817,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
1818,2274.484094020194,2055.709889904178,2081.638684466076,878.1673316095516
1819,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
1820,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
1821,2271.676088965848,2053.1719764598515,2079.0687601642658,877.0831744100336
1822,2271.676088965848,2053.1719764598515,2079.0687601642658,877.0831744100336
1823,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
1824,2272.300090089036,2053.7359572252576,2079.639854453557,877.3240982321488
1825,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
1826,2271.676088965848,2053.1719764598515,2079.0687601642658,877.0831744100336
1827,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
1828,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
1829,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
1830,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
1831,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
1832,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
1833,2271.364088404254,2052.889986077149,2078.7832130196202,876.9627124989761
1834,2271.988089527442,2053.4539668425546,2079.3543073089113,877.2036363210912
1835,2272.61209065063,2054.01794760796,2079.925401598203,877.4445601432063
1836,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
1837,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
1838,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
1839,2269.804085596284,2051.480034163634,2077.3554772963926,876.3604029436883
1840,2268.556083349908,2050.3520726328225,2076.2132887178104,875.8785552994582
1841,2266.37207941875,2048.3781399539025,2074.2144587052917,875.0353219220552
1842,2264.81207661078,2046.9681880403878,2072.786722982064,874.4330123667676
1843,2261.6920709948404,2044.1482842133587,2069.931251535608,873.228393256192
1844,2261.6920709948404,2044.1482842133587,2069.931251535608,873.228393256192
1845,2262.3160721180284,2044.7122649787646,2070.5023458248993,873.4693170783071
1846,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1847,2265.436077733968,2047.5321688057936,2073.357817271355,874.6739361888826
1848,2266.37207941875,2048.3781399539025,2074.2144587052917,875.0353219220552
1849,2265.436077733968,2047.5321688057936,2073.357817271355,874.6739361888826
1850,2265.748078295562,2047.8141591884964,2073.6433644160006,874.7943980999402
1851,2266.684079980344,2048.660130336605,2074.500005849937,875.1557838331129
1852,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1853,2269.180084473096,2050.9160533982285,2076.7843830071015,876.1194791215732
1854,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1855,2266.684079980344,2048.660130336605,2074.500005849937,875.1557838331129
1856,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1857,2269.180084473096,2050.9160533982285,2076.7843830071015,876.1194791215732
1858,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1859,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
1860,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1861,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1862,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1863,2266.060078857156,2048.0961495711995,2073.928911560646,874.9148600109977
1864,2268.244082788314,2050.07008225012,2075.927741573165,875.7580933884005
1865,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1866,2266.996080541938,2048.942120719308,2074.7855529945828,875.2762457441704
1867,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1868,2268.244082788314,2050.07008225012,2075.927741573165,875.7580933884005
1869,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1870,2269.804085596284,2051.480034163634,2077.3554772963926,876.3604029436883
1871,2268.244082788314,2050.07008225012,2075.927741573165,875.7580933884005
1872,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
1873,2271.05208784266,2052.607995694446,2078.4976658749747,876.8422505879186
1874,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1875,2269.49208503469,2051.198043780931,2077.069930151747,876.2399410326308
1876,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
1877,2270.116086157878,2051.762024546337,2077.641024441038,876.4808648547458
1878,2270.116086157878,2051.762024546337,2077.641024441038,876.4808648547458
1879,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
1880,2270.740087281066,2052.326005311743,2078.212118730329,876.721788676861
1881,2269.804085596284,2051.480034163634,2077.3554772963926,876.3604029436883
1882,2270.428086719472,2052.0440149290403,2077.9265715856836,876.6013267658035
1883,2269.804085596284,2051.480034163634,2077.3554772963926,876.3604029436883
1884,2269.180084473096,2050.9160533982285,2076.7843830071015,876.1194791215732
1885,2270.116086157878,2051.762024546337,2077.641024441038,876.4808648547458
1886,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
1887,2270.116086157878,2051.762024546337,2077.641024441038,876.4808648547458
1888,2269.49208503469,2051.198043780931,2077.069930151747,876.2399410326308
1889,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
1890,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
1891,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1892,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1893,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1894,2268.556083349908,2050.3520726328225,2076.2132887178104,875.8785552994582
1895,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1896,2268.868083911502,2050.6340630155255,2076.498835862456,875.9990172105157
1897,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1898,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1899,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1900,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1901,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1902,2268.556083349908,2050.3520726328225,2076.2132887178104,875.8785552994582
1903,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1904,2266.996080541938,2048.942120719308,2074.7855529945828,875.2762457441704
1905,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1906,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1907,2267.93208222672,2049.788091867417,2075.6421944285194,875.637631477343
1908,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1909,2268.244082788314,2050.07008225012,2075.927741573165,875.7580933884005
1910,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1911,2267.6200816651262,2049.506101484714,2075.356647283874,875.5171695662855
1912,2267.308081103532,2049.224111102011,2075.0711001392283,875.3967076552279
1913,2266.37207941875,2048.3781399539025,2074.2144587052917,875.0353219220552
1914,2266.060078857156,2048.0961495711995,2073.928911560646,874.9148600109977
1915,2264.188075487592,2046.404207274982,2072.2156286927725,874.1920885446524
1916,2264.188075487592,2046.404207274982,2072.2156286927725,874.1920885446524
1917,2262.3160721180284,2044.7122649787646,2070.5023458248993,873.4693170783071
1918,2263.564074364404,2045.840226509576,2071.6445344034814,873.9511647225373
1919,2262.940073241216,2045.2762457441704,2071.0734401141904,873.7102409004223
1920,2263.876074925998,2046.122216892279,2071.930081548127,874.0716266335949
1921,2262.004071556434,2044.4302745960617,2070.2167986802538,873.3488551672496
1922,2262.940073241216,2045.2762457441704,2071.0734401141904,873.7102409004223
1923,2263.876074925998,2046.122216892279,2071.930081548127,874.0716266335949
1924,2263.876074925998,2046.122216892279,2071.930081548127,874.0716266335949
1925,2264.188075487592,2046.404207274982,2072.2156286927725,874.1920885446524
1926,2264.188075487592,2046.404207274982,2072.2156286927725,874.1920885446524
1927,2264.500076049186,2046.686197657685,2072.501175837418,874.3125504557099
1928,2264.500076049186,2046.686197657685,2072.501175837418,874.3125504557099
1929,2265.124077172374,2047.2501784230906,2073.0722701267096,874.5534742778251
1930,2264.500076049186,2046.686197657685,2072.501175837418,874.3125504557099
1931,2264.500076049186,2046.686197657685,2072.501175837418,874.3125504557099
1932,2263.876074925998,2046.122216892279,2071.930081548127,874.0716266335949
1933,2264.188075487592,2046.404207274982,2072.2156286927725,874.1920885446524
1934,2264.500076049186,2046.686197657685,2072.501175837418,874.3125504557099
1935,2263.564074364404,2045.840226509576,2071.6445344034814,873.9511647225373
1936,2262.628072679622,2044.9942553614674,2070.787892969545,873.5897789893646
1937,2262.3160721180284,2044.7122649787646,2070.5023458248993,873.4693170783071
1938,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1939,2260.756069310058,2043.30231306525,2069.0746101016716,872.8670075230193
1940,2259.508067063682,2042.1743515344383,2067.9324215230895,872.3851598787892
1941,2258.884065940494,2041.6103707690327,2067.3613272337984,872.144236056674
1942,2258.884065940494,2041.6103707690327,2067.3613272337984,872.144236056674
1943,2257.9480642557123,2040.7643996209238,2066.504685799862,871.7828503235014
1944,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1945,2257.636063694118,2040.482409238221,2066.2191386552163,871.6623884124439
1946,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1947,2258.884065940494,2041.6103707690327,2067.3613272337984,872.144236056674
1948,2258.5720653789003,2041.3283803863296,2067.075780089153,872.0237741456165
1949,2259.1960665020883,2041.8923611517355,2067.646874378444,872.2646979677315
1950,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1951,2260.13206818687,2042.7383322998442,2068.5035158123806,872.6260837009042
1952,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1953,2261.380070433246,2043.8662938306559,2069.6457043909627,873.1079313451345
1954,2260.4440687484644,2043.0203226825472,2068.789062957026,872.7465456119618
1955,2261.380070433246,2043.8662938306559,2069.6457043909627,873.1079313451345
1956,2260.756069310058,2043.30231306525,2069.0746101016716,872.8670075230193
1957,2260.756069310058,2043.30231306525,2069.0746101016716,872.8670075230193
1958,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1959,2260.13206818687,2042.7383322998442,2068.5035158123806,872.6260837009042
1960,2257.9480642557123,2040.7643996209238,2066.504685799862,871.7828503235014
1961,2258.260064817306,2041.0463900036268,2066.7902329445074,871.9033122345589
1962,2259.508067063682,2042.1743515344383,2067.9324215230895,872.3851598787892
1963,2258.5720653789003,2041.3283803863296,2067.075780089153,872.0237741456165
1964,2257.9480642557123,2040.7643996209238,2066.504685799862,871.7828503235014
1965,2258.5720653789003,2041.3283803863296,2067.075780089153,872.0237741456165
1966,2260.756069310058,2043.30231306525,2069.0746101016716,872.8670075230193
1967,2259.508067063682,2042.1743515344383,2067.9324215230895,872.3851598787892
1968,2258.884065940494,2041.6103707690327,2067.3613272337984,872.144236056674
1969,2260.13206818687,2042.7383322998442,2068.5035158123806,872.6260837009042
1970,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1971,2257.3240631325243,2040.2004188555181,2065.9335915105707,871.5419265013862
1972,2259.1960665020883,2041.8923611517355,2067.646874378444,872.2646979677315
1973,2260.756069310058,2043.30231306525,2069.0746101016716,872.8670075230193
1974,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1975,2261.0680698716524,2043.5843034479528,2069.360157246317,872.987469434077
1976,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1977,2260.13206818687,2042.7383322998442,2068.5035158123806,872.6260837009042
1978,2259.8200676252764,2042.4563419171413,2068.217968667735,872.5056217898467
1979,2260.13206818687,2042.7383322998442,2068.5035158123806,872.6260837009042
1980,2260.756069310058,2043.30231306525,2069.0746101016716,872.8670075230193
1981,2259.1960665020883,2041.8923611517355,2067.646874378444,872.2646979677315
1982,2258.884065940494,2041.6103707690327,2067.3613272337984,872.144236056674
1983,2258.884065940494,2041.6103707690327,2067.3613272337984,872.144236056674
1984,2257.0120625709305,2039.918428472815,2065.648044365925,871.4214645903287
1985,2255.7640603245545,2038.7904669420036,2064.5058557873426,870.9396169460986
1986,2256.0760608861483,2039.0724573247064,2064.791402931988,871.0600788571561
1987,2255.4520597629603,2038.5084765593006,2064.220308642697,870.8191550350409
1988,2255.1400592013665,2038.2264861765977,2063.9347614980516,870.6986931239834
1989,2254.5160580781785,2037.662505411192,2063.3636672087605,870.4577693018683
1990,2255.1400592013665,2038.2264861765977,2063.9347614980516,870.6986931239834
1991,2255.4520597629603,2038.5084765593006,2064.220308642697,870.8191550350409
1992,2253.2680558318025,2036.5345438803802,2062.2214786301784,869.9759216576381
1993,2255.4520597629603,2038.5084765593006,2064.220308642697,870.8191550350409
1994,2255.1400592013665,2038.2264861765977,2063.9347614980516,870.6986931239834
1995,2255.1400592013665,2038.2264861765977,2063.9347614980516,870.6986931239834
1996,2255.7640603245545,2038.7904669420036,2064.5058557873426,870.9396169460986
1997,2257.0120625709305,2039.918428472815,2065.648044365925,871.4214645903287
1998,2257.636063694118,2040.482409238221,2066.2191386552163,871.6623884124439
1999,2255.4520597629603,2038.5084765593006,2064.220308642697,870.8191550350409
2000,2257.9480642557123,2040.7643996209238,2066.504685799862,871.7828503235014
2001,2256.7000620093363,2039.6364380901123,2065.362497221279,871.3010026792712
2002,2256.7000620093363,2039.6364380901123,2065.362497221279,871.3010026792712
2003,2258.260064817306,2041.0463900036268,2066.7902329445074,871.9033122345589
2004,2256.7000620093363,2039.6364380901123,2065.362497221279,871.3010026792712
2005,2256.0760608861483,2039.0724573247064,2064.791402931988,871.0600788571561
2006,2255.7640603245545,2038.7904669420036,2064.5058557873426,870.9396169460986
2007,2257.0120625709305,2039.918428472815,2065.648044365925,871.4214645903287
2008,2254.8280586397723,2037.9444957938947,2063.649214353406,870.5782312129259
2009,2254.8280586397723,2037.9444957938947,2063.649214353406,870.5782312129259
2010,2252.0200535854265,2035.4065823495687,2061.079290051596,869.494074013408
2011,2253.2680558318025,2036.5345438803802,2062.2214786301784,869.9759216576381
2012,2250.1480502158624,2033.7146400533513,2059.366007183723,868.7713025470626
2013,2250.4600507774567,2033.9966304360541,2059.6515543283685,868.8917644581202
2014,2247.9640462847046,2031.740707374431,2057.367177171204,867.9280691696597
2015,2248.5880474078926,2032.3046881398368,2057.938271460495,868.1689929917749
2016,2251.0840519006447,2034.56061120146,2060.2226486176596,869.1326882802352
2017,2249.8360496542687,2033.4326496706483,2059.0804600390775,868.650840636005
2018,2249.5240490926744,2033.1506592879455,2058.794912894432,868.5303787249475
2019,2248.5880474078926,2032.3046881398368,2057.938271460495,868.1689929917749
2020,2247.6520457231104,2031.458716991728,2057.0816300265583,867.8076072586022
2021,2249.2120485310807,2032.8686689052424,2058.5093657497864,868.4099168138899
2022,2248.9000479694864,2032.5866785225396,2058.2238186051404,868.2894549028324
2023,2248.2760468462984,2032.0226977571338,2057.6527243158494,868.0485310807172
2024,2248.5880474078926,2032.3046881398368,2057.938271460495,868.1689929917749
2025,2241.4120344912308,2025.81890933767,2051.3706871336476,865.3983690374512
2026,2235.484023820945,2020.4610920663147,2045.945291385382,863.1095927273576
2027,2234.548022136163,2019.615120918206,2045.0886499514452,862.748206994185
2028,2234.860022697757,2019.8971113009088,2045.3741970960907,862.8686689052425
2029,2233.300019889787,2018.4871593873943,2043.946461372863,862.2663593499548
2030,2226.7480080963132,2012.5653613506333,2037.9499713353064,859.7366592177463
2031,2181.8199272267784,1971.958746241415,1996.831182506347,842.3901440254588
2032,2176.5159176796806,1967.1649097354657,1991.9768810473724,840.3422915374804
2033,2198.043956429666,1986.6222461419661,2011.6796340279157,848.6541634004515
2034,2230.804015397035,2016.231236325771,2041.6620842156985,861.3026640614944
2035,2231.1160159586293,2016.5132267084741,2041.947631360344,861.4231259725519
2036,2235.796024382539,2020.7430824490175,2046.2308385300275,863.2300546384153
2037,2240.7880333680428,2025.2549285722641,2050.799592844356,865.157445215336
2038,2243.908038983983,2028.0748323992932,2053.655064290812,866.3620643259115
2039,2246.404043476735,2030.3307554609164,2055.939441447976,867.3257596143719
2040,2246.7160440383286,2030.6127458436192,2056.2249885926217,867.4462215254296
2041,2248.2760468462984,2032.0226977571338,2057.6527243158494,868.0485310807172
2042,2224.252003603561,2010.3094382890101,2035.665594178142,858.7729639292858
2043,2174.3319137485228,1965.1909770565453,1989.9780510348537,839.4990581600775
2044,2132.8358390565218,1927.686256157059,1952.0002807969952,823.4776239894231
2045,2085.723754255829,1885.1057083689202,1908.8826619555168,805.2878754197328
2046,2046.0996829333924,1849.2929297656513,1872.6181745855317,789.9892127154238
2047,2007.0996127341436,1814.0441319277882,1836.9247815048377,774.9314738332298
2048,1987.755577915316,1796.5607282002081,1819.2208585368135,767.4628353476617
2049,1953.1235155783831,1765.2597957201856,1787.5251254811571,754.0915632202734
2050,1919.1154543646383,1734.522844005569,1756.400486714792,740.9612149150003
2051,1913.8114448175404,1729.7290074996197,1751.5461852558176,738.9133624270219
2052,1919.4274549262323,1734.804834388272,1756.6860338594374,741.0816768260578
2053,1918.1794526798562,1733.6768728574602,1755.5438452808553,740.5998291818277
2054,1920.987457734202,1736.2147863017865,1758.1137695826653,741.6839863813456
2055,1922.235459980578,1737.342747832598,1759.2559581612475,742.1658340255758
2056,1920.675457172608,1735.9327959190834,1757.8282224380196,741.563524470288
2057,1921.923459418984,1737.0607574498952,1758.970411016602,742.0453721145183
2058,1922.859461103766,1737.9067285980038,1759.8270524505385,742.4067578476909
2059,1924.107463350142,1739.0346901288156,1760.9692410291207,742.8886054919211
2060,1927.539469527676,1742.1365843385474,1764.1102596202218,744.2136865135542
2061,1928.787471774052,1743.264545869359,1765.2524481988041,744.6955341577843
2062,1930.0354740204277,1744.3925074001706,1766.3946367773863,745.1773818020146
2063,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2064,1930.9714757052097,1745.2384785482793,1767.2512782113229,745.5387675351873
2065,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2066,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2067,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2068,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2069,1932.2194779515858,1746.366440079091,1768.393466789905,746.0206151794174
2070,1931.9074773899918,1746.084449696388,1768.1079196452595,745.9001532683599
2071,1931.9074773899918,1746.084449696388,1768.1079196452595,745.9001532683599
2072,1932.8434790747738,1746.930420844497,1768.9645610791963,746.2615390015326
2073,1932.8434790747738,1746.930420844497,1768.9645610791963,746.2615390015326
2074,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2075,1933.4674801979618,1747.4944016099025,1769.5356553684874,746.5024628236476
2076,1931.5954768283978,1745.8024593136852,1767.822372500614,745.7796913573023
2077,1930.9714757052097,1745.2384785482793,1767.2512782113229,745.5387675351873
2078,1931.5954768283978,1745.8024593136852,1767.822372500614,745.7796913573023
2079,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2080,1930.9714757052097,1745.2384785482793,1767.2512782113229,745.5387675351873
2081,1930.9714757052097,1745.2384785482793,1767.2512782113229,745.5387675351873
2082,1931.9074773899918,1746.084449696388,1768.1079196452595,745.9001532683599
2083,1930.6594751436157,1744.9564881655765,1766.9657310666773,745.4183056241297
2084,1933.1554796363678,1747.2124112271997,1769.2501082238418,746.3820009125901
2085,1931.2834762668037,1745.5204689309824,1767.5368253559684,745.6592294462448
2086,1930.6594751436157,1744.9564881655765,1766.9657310666773,745.4183056241297
2087,1931.5954768283978,1745.8024593136852,1767.822372500614,745.7796913573023
2088,1930.3474745820217,1744.6744977828735,1766.6801839220318,745.2978437130721
2089,1933.4674801979618,1747.4944016099025,1769.5356553684874,746.5024628236476
2090,1934.0914813211498,1748.0583823753084,1770.1067496577784,746.7433866457627
2091,1935.0274830059318,1748.904353523417,1770.963391091715,747.1047723789354
2092,1934.7154824443378,1748.6223631407142,1770.6778439470695,746.9843104678779
2093,1935.9634846907136,1749.7503246715257,1771.8200325256516,747.466158112108
2094,1935.3394835675256,1749.18634390612,1771.2489382363606,747.225234289993
2095,1936.5874858139016,1750.3143054369316,1772.391126814943,747.7070819342232
2096,1935.0274830059318,1748.904353523417,1770.963391091715,747.1047723789354
2097,1935.6514841291196,1749.468334288823,1771.534485381006,747.3456962010505
2098,1936.2754852523076,1750.0323150542288,1772.1055796702972,747.5866200231657
2099,1935.6514841291196,1749.468334288823,1771.534485381006,747.3456962010505
2100,1936.2754852523076,1750.0323150542288,1772.1055796702972,747.5866200231657
2101,1934.7154824443378,1748.6223631407142,1770.6778439470695,746.9843104678779
2102,1936.2754852523076,1750.0323150542288,1772.1055796702972,747.5866200231657
2103,1935.6514841291196,1749.468334288823,1771.534485381006,747.3456962010505
2104,1934.7154824443378,1748.6223631407142,1770.6778439470695,746.9843104678779
2105,1936.2754852523076,1750.0323150542288,1772.1055796702972,747.5866200231657
2106,1935.0274830059318,1748.904353523417,1770.963391091715,747.1047723789354
2107,1936.5874858139016,1750.3143054369316,1772.391126814943,747.7070819342232
2108,1934.4034818827438,1748.3403727580114,1770.392296802424,746.8638485568204
2109,1935.0274830059318,1748.904353523417,1770.963391091715,747.1047723789354
