,n_30069,n_28601,n_30525,n_15691,n_2416,n_15692
23,0.3366013071895425,1.851307189542484,6.900326797385622,23.562091503267972,28.050108932461875,42.29956427015251
24,0.33333333333333337,1.8333333333333335,6.833333333333335,23.333333333333332,27.77777777777778,41.88888888888889
25,0.33333333333333337,1.8333333333333335,6.833333333333335,23.333333333333332,27.77777777777778,41.88888888888889
26,0.22222222222222224,1.2222222222222223,4.555555555555556,15.555555555555555,18.51851851851852,27.925925925925927
27,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
28,0.18300653594771243,1.0065359477124185,3.7516339869281055,12.810457516339868,15.250544662309368,22.99782135076253
29,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
30,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
31,0.17647058823529413,0.9705882352941178,3.61764705882353,12.352941176470587,14.705882352941176,22.176470588235297
32,0.18300653594771243,1.0065359477124185,3.7516339869281055,12.810457516339868,15.250544662309368,22.99782135076253
33,0.15359477124183007,0.8447712418300655,3.1486928104575167,10.751633986928104,12.799564270152505,19.30174291938998
34,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
35,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
36,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
37,0.058823529411764705,0.3235294117647059,1.2058823529411766,4.117647058823529,4.901960784313726,7.392156862745098
38,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
39,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
40,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
41,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
42,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
43,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
44,0.20915032679738563,1.150326797385621,4.287581699346406,14.640522875816993,17.429193899782135,26.28322440087146
45,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
46,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
47,0.2712418300653595,1.4918300653594774,5.56045751633987,18.986928104575163,22.603485838779957,34.08605664488017
48,0.3300653594771242,1.8153594771241832,6.766339869281047,23.104575163398692,27.505446623093682,41.47821350762528
49,0.3300653594771242,1.8153594771241832,6.766339869281047,23.104575163398692,27.505446623093682,41.47821350762528
50,0.3235294117647059,1.7794117647058825,6.632352941176472,22.64705882352941,26.96078431372549,40.65686274509804
51,0.33333333333333337,1.8333333333333335,6.833333333333335,23.333333333333332,27.77777777777778,41.88888888888889
52,0.33333333333333337,1.8333333333333335,6.833333333333335,23.333333333333332,27.77777777777778,41.88888888888889
53,0.2679738562091503,1.473856209150327,5.493464052287583,18.758169934640524,22.33115468409586,33.67538126361656
54,0.21895424836601307,1.204248366013072,4.488562091503269,15.326797385620914,18.246187363834423,27.51525054466231
55,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
56,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
57,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
58,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
59,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
60,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
61,0.2679738562091503,1.473856209150327,5.493464052287583,18.758169934640524,22.33115468409586,33.67538126361656
62,0.2679738562091503,1.473856209150327,5.493464052287583,18.758169934640524,22.33115468409586,33.67538126361656
63,0.2679738562091503,1.473856209150327,5.493464052287583,18.758169934640524,22.33115468409586,33.67538126361656
64,0.2679738562091503,1.473856209150327,5.493464052287583,18.758169934640524,22.33115468409586,33.67538126361656
65,0.26143790849673204,1.4379084967320264,5.359477124183007,18.30065359477124,21.78649237472767,32.854030501089326
66,0.2712418300653595,1.4918300653594774,5.56045751633987,18.986928104575163,22.603485838779957,34.08605664488017
67,0.2647058823529412,1.4558823529411766,5.426470588235295,18.52941176470588,22.058823529411764,33.26470588235294
68,0.2679738562091503,1.473856209150327,5.493464052287583,18.758169934640524,22.33115468409586,33.67538126361656
69,0.2712418300653595,1.4918300653594774,5.56045751633987,18.986928104575163,22.603485838779957,34.08605664488017
70,0.26143790849673204,1.4379084967320264,5.359477124183007,18.30065359477124,21.78649237472767,32.854030501089326
71,0.2679738562091503,1.473856209150327,5.493464052287583,18.758169934640524,22.33115468409586,33.67538126361656
72,0.2647058823529412,1.4558823529411766,5.426470588235295,18.52941176470588,22.058823529411764,33.26470588235294
73,0.2647058823529412,1.4558823529411766,5.426470588235295,18.52941176470588,22.058823529411764,33.26470588235294
74,0.2712418300653595,1.4918300653594774,5.56045751633987,18.986928104575163,22.603485838779957,34.08605664488017
75,0.26143790849673204,1.4379084967320264,5.359477124183007,18.30065359477124,21.78649237472767,32.854030501089326
76,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
77,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
78,0.18300653594771243,1.0065359477124185,3.7516339869281055,12.810457516339868,15.250544662309368,22.99782135076253
79,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
80,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
81,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
82,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
83,0.24836601307189543,1.366013071895425,5.091503267973857,17.38562091503268,20.697167755991284,31.21132897603486
84,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
85,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
86,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
87,0.2581699346405229,1.4199346405228759,5.29248366013072,18.0718954248366,21.514161220043572,32.44335511982571
88,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
89,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
90,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
91,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
92,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
93,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
94,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
95,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
96,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
97,0.20915032679738563,1.150326797385621,4.287581699346406,14.640522875816993,17.429193899782135,26.28322440087146
98,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
99,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
100,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
101,0.20915032679738563,1.150326797385621,4.287581699346406,14.640522875816993,17.429193899782135,26.28322440087146
102,0.12745098039215685,0.7009803921568628,2.612745098039216,8.92156862745098,10.620915032679738,16.016339869281047
103,0.13071895424836602,0.7189542483660132,2.6797385620915035,9.15032679738562,10.893246187363834,16.427015250544663
104,0.13071895424836602,0.7189542483660132,2.6797385620915035,9.15032679738562,10.893246187363834,16.427015250544663
105,0.12745098039215685,0.7009803921568628,2.612745098039216,8.92156862745098,10.620915032679738,16.016339869281047
106,0.14379084967320263,0.7908496732026145,2.9477124183006542,10.065359477124183,11.982570806100217,18.06971677559913
107,0.24836601307189543,1.366013071895425,5.091503267973857,17.38562091503268,20.697167755991284,31.21132897603486
108,0.26143790849673204,1.4379084967320264,5.359477124183007,18.30065359477124,21.78649237472767,32.854030501089326
109,0.26143790849673204,1.4379084967320264,5.359477124183007,18.30065359477124,21.78649237472767,32.854030501089326
110,0.24836601307189543,1.366013071895425,5.091503267973857,17.38562091503268,20.697167755991284,31.21132897603486
111,0.26143790849673204,1.4379084967320264,5.359477124183007,18.30065359477124,21.78649237472767,32.854030501089326
112,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
113,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
114,0.2647058823529412,1.4558823529411766,5.426470588235295,18.52941176470588,22.058823529411764,33.26470588235294
115,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
116,0.2549019607843137,1.4019607843137256,5.225490196078432,17.84313725490196,21.241830065359476,32.032679738562095
117,0.22875816993464054,1.258169934640523,4.689542483660132,16.013071895424837,19.06318082788671,28.747276688453162
118,0.17973856209150327,0.9885620915032681,3.6846405228758177,12.581699346405228,14.978213507625272,22.587145969498913
119,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
120,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
121,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
122,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
123,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
124,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
125,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
126,0.08496732026143791,0.46732026143790856,1.7418300653594774,5.947712418300654,7.080610021786493,10.677559912854031
127,0.058823529411764705,0.3235294117647059,1.2058823529411766,4.117647058823529,4.901960784313726,7.392156862745098
128,0.05228758169934641,0.28758169934640526,1.0718954248366015,3.6601307189542482,4.357298474945534,6.570806100217865
129,0.06209150326797386,0.3415032679738563,1.2728758169934642,4.34640522875817,5.174291938997821,7.802832244008715
130,0.11764705882352941,0.6470588235294118,2.4117647058823533,8.235294117647058,9.803921568627452,14.784313725490197
131,0.22222222222222224,1.2222222222222223,4.555555555555556,15.555555555555555,18.51851851851852,27.925925925925927
132,0.33333333333333337,1.8333333333333335,6.833333333333335,23.333333333333332,27.77777777777778,41.88888888888889
133,0.3235294117647059,1.7794117647058825,6.632352941176472,22.64705882352941,26.96078431372549,40.65686274509804
134,0.3366013071895425,1.851307189542484,6.900326797385622,23.562091503267972,28.050108932461875,42.29956427015251
135,0.32679738562091504,1.797385620915033,6.699346405228759,22.875816993464053,27.233115468409586,41.067538126361654
136,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
137,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
138,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
139,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
140,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
141,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
142,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
143,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
144,0.20915032679738563,1.150326797385621,4.287581699346406,14.640522875816993,17.429193899782135,26.28322440087146
145,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
146,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
147,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
148,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
149,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
150,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
151,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
152,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
153,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
154,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
155,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
156,0.3366013071895425,1.851307189542484,6.900326797385622,23.562091503267972,28.050108932461875,42.29956427015251
157,0.3235294117647059,1.7794117647058825,6.632352941176472,22.64705882352941,26.96078431372549,40.65686274509804
158,0.2777777777777778,1.527777777777778,5.6944444444444455,19.444444444444443,23.14814814814815,34.90740740740741
159,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
160,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
161,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
162,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
163,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
164,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
165,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
166,0.17973856209150327,0.9885620915032681,3.6846405228758177,12.581699346405228,14.978213507625272,22.587145969498913
167,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
168,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
169,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
170,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
171,0.20915032679738563,1.150326797385621,4.287581699346406,14.640522875816993,17.429193899782135,26.28322440087146
172,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
173,0.20915032679738563,1.150326797385621,4.287581699346406,14.640522875816993,17.429193899782135,26.28322440087146
174,0.07189542483660132,0.39542483660130723,1.4738562091503271,5.032679738562091,5.991285403050108,9.034858387799565
175,0.058823529411764705,0.3235294117647059,1.2058823529411766,4.117647058823529,4.901960784313726,7.392156862745098
176,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
177,0.10784313725490197,0.5931372549019609,2.210784313725491,7.549019607843137,8.986928104575163,13.552287581699346
178,0.21241830065359477,1.1683006535947713,4.354575163398693,14.869281045751633,17.70152505446623,26.693899782135077
179,0.20915032679738563,1.150326797385621,4.287581699346406,14.640522875816993,17.429193899782135,26.28322440087146
180,0.3300653594771242,1.8153594771241832,6.766339869281047,23.104575163398692,27.505446623093682,41.47821350762528
181,0.3235294117647059,1.7794117647058825,6.632352941176472,22.64705882352941,26.96078431372549,40.65686274509804
182,0.3137254901960784,1.7254901960784315,6.431372549019609,21.96078431372549,26.143790849673202,39.42483660130719
183,0.32026143790849676,1.7614379084967322,6.5653594771241846,22.41830065359477,26.688453159041394,40.24618736383442
184,0.3235294117647059,1.7794117647058825,6.632352941176472,22.64705882352941,26.96078431372549,40.65686274509804
185,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
186,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
187,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
188,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
189,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
190,0.18300653594771243,1.0065359477124185,3.7516339869281055,12.810457516339868,15.250544662309368,22.99782135076253
191,0.29411764705882354,1.6176470588235297,6.029411764705883,20.588235294117645,24.509803921568626,36.96078431372549
192,0.3235294117647059,1.7794117647058825,6.632352941176472,22.64705882352941,26.96078431372549,40.65686274509804
193,0.3104575163398693,1.7075163398692812,6.364379084967322,21.73202614379085,25.871459694989106,39.014161220043576
194,0.22549019607843138,1.2401960784313726,4.622549019607844,15.784313725490195,18.790849673202615,28.336601307189543
195,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
196,0.15359477124183007,0.8447712418300655,3.1486928104575167,10.751633986928104,12.799564270152505,19.30174291938998
197,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
198,0.058823529411764705,0.3235294117647059,1.2058823529411766,4.117647058823529,4.901960784313726,7.392156862745098
199,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
200,0.06535947712418301,0.3594771241830066,1.3398692810457518,4.57516339869281,5.446623093681917,8.213507625272332
201,0.06209150326797386,0.3415032679738563,1.2728758169934642,4.34640522875817,5.174291938997821,7.802832244008715
202,0.18300653594771243,1.0065359477124185,3.7516339869281055,12.810457516339868,15.250544662309368,22.99782135076253
203,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
204,0.32026143790849676,1.7614379084967322,6.5653594771241846,22.41830065359477,26.688453159041394,40.24618736383442
205,0.3235294117647059,1.7794117647058825,6.632352941176472,22.64705882352941,26.96078431372549,40.65686274509804
206,0.3137254901960784,1.7254901960784315,6.431372549019609,21.96078431372549,26.143790849673202,39.42483660130719
207,0.32026143790849676,1.7614379084967322,6.5653594771241846,22.41830065359477,26.688453159041394,40.24618736383442
208,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
209,0.2058823529411765,1.1323529411764708,4.220588235294119,14.411764705882353,17.15686274509804,25.872549019607845
210,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
211,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
212,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
213,0.19934640522875818,1.09640522875817,4.086601307189543,13.954248366013072,16.612200435729847,25.05119825708061
214,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
215,0.19607843137254902,1.0784313725490198,4.019607843137256,13.72549019607843,16.33986928104575,24.640522875816995
216,0.30718954248366015,1.689542483660131,6.297385620915033,21.503267973856207,25.59912854030501,38.60348583877996
217,0.32026143790849676,1.7614379084967322,6.5653594771241846,22.41830065359477,26.688453159041394,40.24618736383442
218,0.31699346405228757,1.743464052287582,6.498366013071896,22.18954248366013,26.416122004357298,39.83551198257081
219,0.26143790849673204,1.4379084967320264,5.359477124183007,18.30065359477124,21.78649237472767,32.854030501089326
220,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
221,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
222,0.07516339869281045,0.41339869281045755,1.5408496732026147,5.261437908496732,6.2636165577342044,9.445533769063182
223,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
224,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
225,0.058823529411764705,0.3235294117647059,1.2058823529411766,4.117647058823529,4.901960784313726,7.392156862745098
226,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
227,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
228,0.3137254901960784,1.7254901960784315,6.431372549019609,21.96078431372549,26.143790849673202,39.42483660130719
229,0.32026143790849676,1.7614379084967322,6.5653594771241846,22.41830065359477,26.688453159041394,40.24618736383442
230,0.32679738562091504,1.797385620915033,6.699346405228759,22.875816993464053,27.233115468409586,41.067538126361654
231,0.3137254901960784,1.7254901960784315,6.431372549019609,21.96078431372549,26.143790849673202,39.42483660130719
232,0.31699346405228757,1.743464052287582,6.498366013071896,22.18954248366013,26.416122004357298,39.83551198257081
233,0.27450980392156865,1.5098039215686276,5.627450980392158,19.215686274509803,22.875816993464053,34.49673202614379
234,0.17973856209150327,0.9885620915032681,3.6846405228758177,12.581699346405228,14.978213507625272,22.587145969498913
235,0.16993464052287582,0.9346405228758171,3.4836601307189548,11.895424836601308,14.161220043572985,21.355119825708062
236,0.17647058823529413,0.9705882352941178,3.61764705882353,12.352941176470587,14.705882352941176,22.176470588235297
237,0.17973856209150327,0.9885620915032681,3.6846405228758177,12.581699346405228,14.978213507625272,22.587145969498913
238,0.17320261437908496,0.9526143790849674,3.5506535947712425,12.124183006535947,14.43355119825708,21.765795206971678
239,0.17647058823529413,0.9705882352941178,3.61764705882353,12.352941176470587,14.705882352941176,22.176470588235297
240,0.17320261437908496,0.9526143790849674,3.5506535947712425,12.124183006535947,14.43355119825708,21.765795206971678
241,0.16993464052287582,0.9346405228758171,3.4836601307189548,11.895424836601308,14.161220043572985,21.355119825708062
242,0.18300653594771243,1.0065359477124185,3.7516339869281055,12.810457516339868,15.250544662309368,22.99782135076253
243,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
244,0.17973856209150327,0.9885620915032681,3.6846405228758177,12.581699346405228,14.978213507625272,22.587145969498913
245,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
246,0.07189542483660132,0.39542483660130723,1.4738562091503271,5.032679738562091,5.991285403050108,9.034858387799565
247,0.05555555555555556,0.3055555555555556,1.138888888888889,3.888888888888889,4.62962962962963,6.981481481481482
248,0.06209150326797386,0.3415032679738563,1.2728758169934642,4.34640522875817,5.174291938997821,7.802832244008715
249,0.058823529411764705,0.3235294117647059,1.2058823529411766,4.117647058823529,4.901960784313726,7.392156862745098
250,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
251,0.17647058823529413,0.9705882352941178,3.61764705882353,12.352941176470587,14.705882352941176,22.176470588235297
252,0.2777777777777778,1.527777777777778,5.6944444444444455,19.444444444444443,23.14814814814815,34.90740740740741
253,0.31699346405228757,1.743464052287582,6.498366013071896,22.18954248366013,26.416122004357298,39.83551198257081
254,0.2777777777777778,1.527777777777778,5.6944444444444455,19.444444444444443,23.14814814814815,34.90740740740741
255,0.20261437908496732,1.1143790849673203,4.15359477124183,14.183006535947712,16.884531590413943,25.46187363834423
256,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
257,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
258,0.19281045751633988,1.0604575163398695,3.952614379084968,13.49673202614379,16.067538126361654,24.22984749455338
259,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
260,0.1895424836601307,1.042483660130719,3.8856209150326806,13.26797385620915,15.79520697167756,23.81917211328976
261,0.17973856209150327,0.9885620915032681,3.6846405228758177,12.581699346405228,14.978213507625272,22.587145969498913
262,0.17647058823529413,0.9705882352941178,3.61764705882353,12.352941176470587,14.705882352941176,22.176470588235297
263,0.1568627450980392,0.8627450980392157,3.2156862745098045,10.980392156862745,13.071895424836601,19.712418300653596
264,0.13398692810457516,0.7369281045751634,2.7467320261437913,9.379084967320262,11.16557734204793,16.83769063180828
265,0.12745098039215685,0.7009803921568628,2.612745098039216,8.92156862745098,10.620915032679738,16.016339869281047
266,0.16993464052287582,0.9346405228758171,3.4836601307189548,11.895424836601308,14.161220043572985,21.355119825708062
267,0.18627450980392157,1.0245098039215688,3.818627450980393,13.03921568627451,15.522875816993464,23.408496732026144
